GRIDCODE,ID,furb,frural,fpob, PobUrb, PobR, puT,prT, PobT
0			fraction
   293,07087, 0.0000000, 0.0152351, 0.0069318,     0,   243,  19106,  15950,  35056
   294,07087, 0.1368157, 0.2300940, 0.1792561,  2614,  3670,  19106,  15950,  35056
   295,07087, 0.0987124, 0.0052038, 0.0561673,  1886,    83,  19106,  15950,  35056
   645,07089, 0.0027789, 0.0080558, 0.0042159,   648,   703, 233185,  87266, 320451
   646,07087, 0.0000000, 0.0891536, 0.0405637,     0,  1422,  19106,  15950,  35056
   646,07089, 0.0000000, 0.0142438, 0.0038789,     0,  1243, 233185,  87266, 320451
   647,07087, 0.0000000, 0.3056426, 0.1390632,     0,  4875,  19106,  15950,  35056
   648,07087, 0.6940228, 0.2710345, 0.5015689, 13260,  4323,  19106,  15950,  35056
   997,07054, 0.0000000, 0.0298546, 0.0173861,     0,   462,  11098,  15475,  26573
   997,07089, 0.0037695, 0.0020741, 0.0033078,   879,   181, 233185,  87266, 320451
   998,07054, 0.0000000, 0.0001292, 0.0000753,     0,     2,  11098,  15475,  26573
   998,07089, 0.0344362, 0.0472578, 0.0379278,  8030,  4124, 233185,  87266, 320451
   999,07087, 0.0000000, 0.0005016, 0.0002282,     0,     8,  19106,  15950,  35056
   999,07089, 0.0000000, 0.0340224, 0.0092651,     0,  2969, 233185,  87266, 320451
  1000,07035, 0.0000000, 0.5009840, 0.3617845,     0,  4582,   3518,   9146,  12665
  1000,07087, 0.0000000, 0.0561129, 0.0255306,     0,   895,  19106,  15950,  35056
  1000,07089, 0.0000000, 0.0003782, 0.0001030,     0,    33, 233185,  87266, 320451
  1001,07035, 0.0076748, 0.2694074, 0.1966838,    27,  2464,   3518,   9146,  12665
  1001,07087, 0.0704491, 0.0270219, 0.0506903,  1346,   431,  19106,  15950,  35056
  1349,07054, 0.0000000, 0.0544750, 0.0317239,     0,   843,  11098,  15475,  26573
  1350,07054, 0.5752388, 0.3543134, 0.4465811,  6384,  5483,  11098,  15475,  26573
  1351,07054, 0.0000000, 0.0852342, 0.0496368,     0,  1319,  11098,  15475,  26573
  1351,07089, 0.0000000, 0.0544542, 0.0148291,     0,  4752, 233185,  87266, 320451
  1352,07089, 0.0000300, 0.1357000, 0.0369760,     7, 11842, 233185,  87266, 320451
  1353,07035, 0.3220580, 0.2296086, 0.2552704,  1133,  2100,   3518,   9146,  12665
  1353,07055, 0.5185774, 0.4814226, 1.0000000,  2610,  2423,   2610,   2423,   5033
  1353,07102, 0.0000000, 0.0829345, 0.0674934,     0,  2547,   7026,  30711,  37737
  1701,07040, 0.0000000, 0.0042947, 0.0016161,     0,    83,  32033,  19326,  51359
  1701,07054, 0.0000000, 0.0493699, 0.0287510,     0,   764,  11098,  15475,  26573
  1702,07054, 0.0000000, 0.1302100, 0.0758289,     0,  2015,  11098,  15475,  26573
  1703,07054, 0.4247612, 0.2538288, 0.3252173,  4714,  3928,  11098,  15475,  26573
  1703,07089, 0.0000000, 0.0000917, 0.0000250,     0,     8, 233185,  87266, 320451
  1704,07037, 0.0000000, 0.0008258, 0.0004500,     0,    16,  14069,  19375,  35558
  1704,07054, 0.0000000, 0.0425202, 0.0247620,     0,   658,  11098,  15475,  26573
  1704,07089, 0.0245170, 0.0551647, 0.0328631,  5717,  4814, 233185,  87266, 320451
  1705,07089, 0.6938354, 0.1022048, 0.5327210,161792,  8919, 233185,  87266, 320451
  1706,07089, 0.2012737, 0.0078266, 0.1485937, 46934,   683, 233185,  87266, 320451
  1706,07102, 0.1826075, 0.4866986, 0.4300819,  1283, 14947,   7026,  30711,  37737
  1707,07102, 0.0442642, 0.1372472, 0.1199353,   311,  4215,   7026,  30711,  37737
  2053,07040, 0.0000000, 0.0239574, 0.0090150,     0,   463,  32033,  19326,  51359
  2054,07040, 0.0000000, 0.0004657, 0.0001752,     0,     9,  32033,  19326,  51359
  2055,07037, 0.0000000, 0.0381419, 0.0207829,     0,   739,  14069,  19375,  35558
  2055,07040, 0.0000000, 0.0048122, 0.0018108,     0,    93,  32033,  19326,  51359
  2056,07037, 0.0223186, 0.3098322, 0.1776534,   314,  6003,  14069,  19375,  35558
  2056,07054, 0.0000000, 0.0000646, 0.0000376,     0,     1,  11098,  15475,  26573
  2057,07037, 0.9776814, 0.2707097, 0.5343382, 13755,  5245,  14069,  19375,  35558
  2057,07089, 0.0000000, 0.0040222, 0.0010953,     0,   351, 233185,  87266, 320451
  2058,07037, 0.0000000, 0.0196129, 0.0106868,     0,   380,  14069,  19375,  35558
  2058,07089, 0.0226044, 0.0704856, 0.0356435,  5271,  6151, 233185,  87266, 320451
  2059,07015, 0.5194751, 0.0133690, 0.2343247,  9936,   330,  19127,  24684,  43811
  2059,07089, 0.0167549, 0.0663603, 0.0302636,  3907,  5791, 233185,  87266, 320451
  2059,07102, 0.1628238, 0.1747582, 0.1725362,  1144,  5367,   7026,  30711,  37737
  2060,07015, 0.3469441, 0.0433479, 0.1758919,  6636,  1070,  19127,  24684,  43811
  2060,07102, 0.6103046, 0.1183615, 0.2099531,  4288,  3635,   7026,  30711,  37737
  2404,07003, 0.0000000, 0.0002118, 0.0001450,     0,     4,   8696,  18884,  27580
  2405,07003, 0.0000000, 0.0006884, 0.0004714,     0,    13,   8696,  18884,  27580
  2406,07071, 0.0000000, 0.0028988, 0.0021506,     0,    60,   7201,  20698,  27899
  2407,07040, 0.0000000, 0.0318742, 0.0119940,     0,   616,  32033,  19326,  51359
  2407,07071, 0.0000000, 0.0285535, 0.0211836,     0,   591,   7201,  20698,  27899
  2408,07037, 0.0000000, 0.0002581, 0.0001406,     0,     5,  14069,  19375,  35558
  2408,07040, 0.0000000, 0.5204388, 0.1958371,     0, 10058,  32033,  19326,  51359
  2409,07037, 0.0000000, 0.0326194, 0.0177738,     0,   632,  14069,  19375,  35558
  2409,07040, 0.0000000, 0.0687157, 0.0258572,     0,  1328,  32033,  19326,  51359
  2409,07103, 0.0000000, 0.2546783, 0.2055656,     0,  5784,   5426,  22711,  28137
  2410,07037, 0.0000000, 0.3137032, 0.1709320,     0,  6078,  14069,  19375,  35558
  2410,07089, 0.0000000, 0.0109206, 0.0029739,     0,   953, 233185,  87266, 320451
  2410,07103, 0.0000000, 0.0902646, 0.0728578,     0,  2050,   5426,  22711,  28137
  2411,07037, 0.0000000, 0.0142968, 0.0077901,     0,   277,  14069,  19375,  35558
  2411,07089, 0.0000000, 0.1149818, 0.0313121,     0, 10034, 233185,  87266, 320451
  2412,07015, 0.1335808, 0.5101686, 0.3457579,  2555, 12593,  19127,  24684,  43811
  2412,07089, 0.0000000, 0.0527468, 0.0143641,     0,  4603, 233185,  87266, 320451
  2413,07015, 0.0000000, 0.3240966, 0.1826025,     0,  8000,  19127,  24684,  43811
  2413,07105, 0.9992225, 0.9954296, 0.9971609,  6426,  7623,   6431,   7658,  14089
  2414,07105, 0.0007775, 0.0040481, 0.0025552,     5,    31,   6431,   7658,  14089
  2757,07003, 0.0000000, 0.0700064, 0.0479333,     0,  1322,   8696,  18884,  27580
  2758,07003, 0.0000000, 0.0311375, 0.0213198,     0,   588,   8696,  18884,  27580
  2759,07003, 0.0000000, 0.1728977, 0.1183829,     0,  3265,   8696,  18884,  27580
  2759,07071, 0.0000000, 0.1223790, 0.0907918,     0,  2533,   7201,  20698,  27899
  2760,07071, 0.0008332, 0.3781525, 0.2807627,     6,  7827,   7201,  20698,  27899
  2761,07040, 0.0000000, 0.0769947, 0.0289725,     0,  1488,  32033,  19326,  51359
  2761,07071, 0.0005555, 0.1700647, 0.1263128,     4,  3520,   7201,  20698,  27899
  2762,07040, 0.6237077, 0.0933458, 0.6588330, 32033,  1804,  32033,  19326,  51359
  2762,07103, 0.1928422, 0.3787152, 0.4985251,  5426,  8601,   5426,  22711,  28137
  2763,07089, 0.0000000, 0.0376321, 0.0102481,     0,  3284, 233185,  87266, 320451
  2763,07103, 0.0000000, 0.1226718, 0.0990155,     0,  2786,   5426,  22711,  28137
  2764,07057, 0.0000000, 0.0031523, 0.0020689,     0,   143,  23755,  45364,  69119
  2764,07089, 0.0000000, 0.0545344, 0.0148509,     0,  4759, 233185,  87266, 320451
  2765,07015, 0.0000000, 0.0961351, 0.0541645,     0,  2373,  19127,  24684,  43811
  2765,07089, 0.0000000, 0.0471088, 0.0128288,     0,  4111, 233185,  87266, 320451
  2766,07015, 0.0000000, 0.0051045, 0.0028760,     0,   126,  19127,  24684,  43811
  2766,07105, 0.0000000, 0.0005223, 0.0002839,     0,     4,   6431,   7658,  14089
  3108,07051, 0.0000000, 0.0003849, 0.0002277,     0,    10,  17931,  25982,  43913
  3109,07051, 0.0000000, 0.0148564, 0.0087901,     0,   386,  17931,  25982,  43913
  3110,07003, 0.0000000, 0.0666702, 0.0456490,     0,  1259,   8696,  18884,  27580
  3110,07051, 0.0000000, 0.0272496, 0.0161228,     0,   708,  17931,  25982,  43913
  3111,07003, 0.0000000, 0.2677929, 0.1833575,     0,  5057,   8696,  18884,  27580
  3112,07003, 0.7122815, 0.1384770, 0.3193981,  6194,  2615,   8696,  18884,  27580
  3112,07032, 0.0000000, 0.0078182, 0.0046229,     0,   139,  12289,  17779,  30068
  3113,07003, 0.0000000, 0.0009002, 0.0006164,     0,    17,   8696,  18884,  27580
  3113,07032, 0.0000000, 0.1294786, 0.0765598,     0,  2302,  12289,  17779,  30068
  3113,07071, 0.8033606, 0.0606822, 0.2523746,  5785,  1256,   7201,  20698,  27899
  3114,07040, 0.0000000, 0.0475008, 0.0178742,     0,   918,  32033,  19326,  51359
  3114,07071, 0.1952507, 0.1362934, 0.1515108,  1406,  2821,   7201,  20698,  27899
  3115,07032, 0.0000000, 0.0050059, 0.0029600,     0,    89,  12289,  17779,  30068
  3115,07040, 0.0000000, 0.0784435, 0.0295177,     0,  1516,  32033,  19326,  51359
  3115,07057, 0.0000000, 0.0402301, 0.0264037,     0,  1825,  23755,  45364,  69119
  3115,07103, 0.0000000, 0.1048831, 0.0846572,     0,  2382,   5426,  22711,  28137
  3116,07057, 0.0000000, 0.1340490, 0.0879787,     0,  6081,  23755,  45364,  69119
  3116,07089, 0.0000000, 0.0111384, 0.0030332,     0,   972, 233185,  87266, 320451
  3116,07103, 0.0000000, 0.0487869, 0.0393788,     0,  1108,   5426,  22711,  28137
  3117,07057, 0.0000000, 0.0755886, 0.0496101,     0,  3429,  23755,  45364,  69119
  3117,07089, 0.0000000, 0.0109206, 0.0029739,     0,   953, 233185,  87266, 320451
  3118,07015, 0.0000000, 0.0077783, 0.0043825,     0,   192,  19127,  24684,  43811
  3118,07057, 0.0000000, 0.0514725, 0.0337823,     0,  2335,  23755,  45364,  69119
  3118,07089, 0.0000000, 0.0576742, 0.0157060,     0,  5033, 233185,  87266, 320451
  3460,07051, 0.0000000, 0.0164729, 0.0097465,     0,   428,  17931,  25982,  43913
  3461,07051, 0.0000000, 0.0349473, 0.0206772,     0,   908,  17931,  25982,  43913
  3462,07051, 0.0000000, 0.1028019, 0.0608248,     0,  2671,  17931,  25982,  43913
  3463,07003, 0.0000000, 0.0034950, 0.0023930,     0,    66,   8696,  18884,  27580
  3463,07051, 0.0000000, 0.0771303, 0.0456357,     0,  2004,  17931,  25982,  43913
  3464,07001, 0.0000000, 0.1695881, 0.0937909,     0,  1577,   7515,   9299,  16814
  3464,07003, 0.1450092, 0.1309045, 0.1353517,  1261,  2472,   8696,  18884,  27580
  3465,07001, 0.4469490, 0.3358425, 0.6326870,  7515,  3123,   7515,   9299,  16814
  3465,07003, 0.1427093, 0.0124974, 0.0535533,  1241,   236,   8696,  18884,  27580
  3465,07032, 0.7787452, 0.0637269, 0.3559598,  9570,  1133,  12289,  17779,  30068
  3466,07001, 0.0000000, 0.0005377, 0.0002974,     0,     5,   7515,   9299,  16814
  3466,07032, 0.0007324, 0.2408459, 0.1427099,     9,  4282,  12289,  17779,  30068
  3466,07071, 0.0000000, 0.0499082, 0.0370264,     0,  1033,   7201,  20698,  27899
  3467,07032, 0.2205224, 0.2582822, 0.2428495,  2710,  4592,  12289,  17779,  30068
  3467,07057, 0.0000000, 0.0001102, 0.0000723,     0,     5,  23755,  45364,  69119
  3467,07071, 0.0000000, 0.0510677, 0.0378867,     0,  1057,   7201,  20698,  27899
  3468,07032, 0.0000000, 0.0500028, 0.0295663,     0,   889,  12289,  17779,  30068
  3468,07040, 0.0000000, 0.0491566, 0.0184972,     0,   950,  32033,  19326,  51359
  3468,07057, 0.0000000, 0.0881316, 0.0578423,     0,  3998,  23755,  45364,  69119
  3469,07057, 0.0000000, 0.2280002, 0.1496405,     0, 10343,  23755,  45364,  69119
  3470,07053, 0.0000000, 0.0149686, 0.0119338,     0,    93,   1580,   6213,   7793
  3470,07057, 0.0000000, 0.1175602, 0.0771568,     0,  5333,  23755,  45364,  69119
  3471,07053, 0.0000000, 0.2132625, 0.1700244,     0,  1325,   1580,   6213,   7793
  3471,07057, 0.0000000, 0.0180540, 0.0118491,     0,   819,  23755,  45364,  69119
  3812,07069, 0.0000000, 0.0511429, 0.0338665,     0,  1696,  16917,  33162,  50079
  3813,07051, 0.0000000, 0.0134709, 0.0079703,     0,   350,  17931,  25982,  43913
  3813,07069, 0.0000000, 0.0235812, 0.0156153,     0,   782,  16917,  33162,  50079
  3814,07051, 0.0000000, 0.0560003, 0.0331337,     0,  1455,  17931,  25982,  43913
  3815,07051, 0.9657019, 0.0337926, 0.4143192, 17316,   878,  17931,  25982,  43913
  3816,07051, 0.0340751, 0.2142637, 0.1406873,   611,  5567,  17931,  25982,  43913
  3817,07001, 0.0000000, 0.1639961, 0.0906982,     0,  1525,   7515,   9299,  16814
  3817,07003, 0.0000000, 0.1043211, 0.0714286,     0,  1970,   8696,  18884,  27580
  3817,07051, 0.0000000, 0.0103148, 0.0061030,     0,   268,  17931,  25982,  43913
  3818,07001, 0.0000000, 0.2735778, 0.1513025,     0,  2544,   7515,   9299,  16814
  3819,07001, 0.0000000, 0.0126895, 0.0070180,     0,   118,   7515,   9299,  16814
  3819,07032, 0.0000000, 0.0419596, 0.0248104,     0,   746,  12289,  17779,  30068
  3820,07032, 0.0000000, 0.1263288, 0.0746974,     0,  2246,  12289,  17779,  30068
  3821,07032, 0.0000000, 0.0565274, 0.0334242,     0,  1005,  12289,  17779,  30068
  3821,07057, 0.0000000, 0.0503924, 0.0330734,     0,  2286,  23755,  45364,  69119
  3822,07057, 0.0000000, 0.0939071, 0.0616328,     0,  4260,  23755,  45364,  69119
  3822,07070, 0.0000000, 0.1169571, 0.1042345,     0,  1376,   1436,  11765,  13201
  3823,07057, 0.3436826, 0.0988890, 0.4085852, 23755,  4486,  23755,  45364,  69119
  3823,07070, 0.0000000, 0.3065873, 0.2732369,     0,  3607,   1436,  11765,  13201
  3824,07006, 0.0000000, 0.0180397, 0.0157038,     0,   464,   3826,  25721,  29547
  3824,07053, 0.2027460, 0.5691292, 0.6564866,  1580,  3536,   1580,   6213,   7793
  3824,07057, 0.0000000, 0.0004629, 0.0003038,     0,    21,  23755,  45364,  69119
  3825,07053, 0.0000000, 0.0172220, 0.0137303,     0,   107,   1580,   6213,   7793
  4122,20439, 0.0000000, 0.0198505, 0.0183403,     0,   446,   1850,  22468,  24318
  4123,20439, 0.0000000, 0.0449528, 0.0415330,     0,  1010,   1850,  22468,  24318
  4124,20439, 0.0000000, 0.1890689, 0.1746854,     0,  4248,   1850,  22468,  24318
  4125,20324, 0.1581052, 0.1515075, 0.1536936,  2570,  4171,  16255,  27530,  43860
  4125,20439, 0.0000000, 0.0749065, 0.0692080,     0,  1683,   1850,  22468,  24318
  4126,20324, 0.0000000, 0.0201235, 0.0126311,     0,   554,  16255,  27530,  43860
  4127,20324, 0.0000000, 0.0161279, 0.0101231,     0,   444,  16255,  27530,  43860
  4127,20413, 0.0000000, 0.0866219, 0.0297186,     0,  1148,  25376,  13253,  38629
  4128,20413, 0.0000000, 0.0235418, 0.0080768,     0,   312,  25376,  13253,  38629
  4164,07069, 0.0000000, 0.0085942, 0.0056910,     0,   285,  16917,  33162,  50079
  4165,07069, 0.0000000, 0.0622701, 0.0412348,     0,  2065,  16917,  33162,  50079
  4166,07069, 0.0000000, 0.1067185, 0.0706683,     0,  3539,  16917,  33162,  50079
  4167,07051, 0.0000000, 0.0374490, 0.0221574,     0,   973,  17931,  25982,  43913
  4167,07069, 0.0000000, 0.0666124, 0.0441103,     0,  2209,  16917,  33162,  50079
  4168,07051, 0.0002231, 0.1444461, 0.0855555,     4,  3753,  17931,  25982,  43913
  4169,07051, 0.0000000, 0.1259333, 0.0745110,     0,  3272,  17931,  25982,  43913
  4170,07001, 0.0000000, 0.0038714, 0.0021411,     0,    36,   7515,   9299,  16814
  4171,07001, 0.0000000, 0.0262394, 0.0145117,     0,   244,   7515,   9299,  16814
  4172,07001, 0.0000000, 0.0136574, 0.0075532,     0,   127,   7515,   9299,  16814
  4172,07032, 0.0000000, 0.0057934, 0.0034256,     0,   103,  12289,  17779,  30068
  4172,07080, 0.0000000, 0.0004893, 0.0004457,     0,    17,   3400,  34743,  38143
  4173,07032, 0.0000000, 0.0142303, 0.0084143,     0,   253,  12289,  17779,  30068
  4173,07080, 0.0000000, 0.0421380, 0.0383819,     0,  1464,   3400,  34743,  38143
  4174,07080, 0.0000000, 0.0892266, 0.0812731,     0,  3100,   3400,  34743,  38143
  4175,07070, 0.0000000, 0.0908627, 0.0809787,     0,  1069,   1436,  11765,  13201
  4175,07080, 0.0000000, 0.0244078, 0.0222321,     0,   848,   3400,  34743,  38143
  4176,07036, 0.0095785, 0.3725112, 0.3204070,    10,  2320,   1044,   6228,   7272
  4176,07070, 0.1087796, 0.4713982, 0.5288993,  1436,  5546,   1436,  11765,  13201
  4176,07080, 0.0000000, 0.0804191, 0.0732507,     0,  2794,   3400,  34743,  38143
  4177,07006, 0.0000000, 0.0143074, 0.0124547,     0,   368,   3826,  25721,  29547
  4177,07010, 0.0413223, 0.5207991, 0.5406008,   315,  3806,    315,   7308,   7623
  4177,07036, 0.0000000, 0.0981053, 0.0840209,     0,   611,   1044,   6228,   7272
  4177,07053, 0.0000000, 0.1854177, 0.1478250,     0,  1152,   1580,   6213,   7793
  4177,07070, 0.0000000, 0.0141946, 0.0126506,     0,   167,   1436,  11765,  13201
  4178,07006, 0.2041296, 0.0814898, 0.0973703,   781,  2096,   3826,  25721,  29547
  4178,07010, 0.0000000, 0.0422824, 0.0405352,     0,   309,    315,   7308,   7623
  4472,20401, 0.0000000, 0.2321835, 0.1101603,     0,  2652,  11140,  11422,  24074
  4473,20401, 0.0000000, 0.1496235, 0.0709895,     0,  1709,  11140,  11422,  24074
  4474,20401, 0.0000000, 0.0722290, 0.0342693,     0,   825,  11140,  11422,  24074
  4474,20439, 0.0000000, 0.0887929, 0.0820380,     0,  1995,   1850,  22468,  24318
  4475,20439, 0.0000000, 0.2887662, 0.2667983,     0,  6488,   1850,  22468,  24318
  4476,20439, 0.0000000, 0.0526527, 0.0486471,     0,  1183,   1850,  22468,  24318
  4476,20509, 0.0000000, 0.1378963, 0.1167157,     0,  1231,   1620,   8927,  10547
  4477,20012, 0.0000000, 0.0314587, 0.0248479,     0,   245,   2072,   7788,   9860
  4477,20439, 0.0000000, 0.0501157, 0.0463031,     0,  1126,   1850,  22468,  24318
  4477,20509, 0.0000000, 0.0860311, 0.0728169,     0,   768,   1620,   8927,  10547
  4478,20324, 0.2996616, 0.1106066, 0.1804834,  4871,  3045,  16255,  27530,  43860
  4478,20439, 0.0760753, 0.0485134, 0.1208981,  1850,  1090,   1850,  22468,  24318
  4479,20324, 0.5422332, 0.2567381, 0.3621067,  8814,  7068,  16255,  27530,  43860
  4480,20324, 0.0000000, 0.0533600, 0.0334929,     0,  1469,  16255,  27530,  43860
  4480,20413, 0.0000000, 0.0027164, 0.0009319,     0,    36,  25376,  13253,  38629
  4481,20413, 0.0000000, 0.2364748, 0.0811308,     0,  3134,  25376,  13253,  38629
  4482,20413, 0.6099070, 0.0551573, 0.4195811, 15477,   731,  25376,  13253,  38629
  4483,20413, 0.0981242, 0.0362182, 0.0768852,  2490,   480,  25376,  13253,  38629
  4515,07069, 0.0000000, 0.0130571, 0.0086463,     0,   433,  16917,  33162,  50079
  4516,07069, 0.0000000, 0.0237018, 0.0156952,     0,   786,  16917,  33162,  50079
  4517,07069, 0.0000000, 0.0451119, 0.0298728,     0,  1496,  16917,  33162,  50079
  4518,07069, 0.0000000, 0.0812074, 0.0537750,     0,  2693,  16917,  33162,  50079
  4519,07069, 0.0000000, 0.0720403, 0.0477046,     0,  2389,  16917,  33162,  50079
  4520,07069, 0.0000000, 0.0121826, 0.0080673,     0,   404,  16917,  33162,  50079
  4521,07051, 0.0000000, 0.0220152, 0.0130258,     0,   572,  17931,  25982,  43913
  4522,07051, 0.0000000, 0.0417597, 0.0247079,     0,  1085,  17931,  25982,  43913
  4523,07051, 0.0000000, 0.0220922, 0.0130713,     0,   574,  17931,  25982,  43913
  4524,07080, 0.0000000, 0.0449875, 0.0409774,     0,  1563,   3400,  34743,  38143
  4525,07080, 0.0000000, 0.0503699, 0.0458800,     0,  1750,   3400,  34743,  38143
  4526,07080, 0.0000000, 0.1122528, 0.1022468,     0,  3900,   3400,  34743,  38143
  4527,07080, 0.0000000, 0.1287454, 0.1172692,     0,  4473,   3400,  34743,  38143
  4528,07011, 0.0000000, 0.0198194, 0.0181007,     0,   349,   1672,  17609,  19281
  4528,07080, 0.0891382, 0.2335147, 0.3018378,  3400,  8113,   3400,  34743,  38143
  4529,07011, 0.9491627, 0.1528196, 0.2218765,  1587,  2691,   1672,  17609,  19281
  4529,07036, 0.9904215, 0.3172768, 0.4139164,  1034,  1976,   1044,   6228,   7272
  4529,07080, 0.0000000, 0.0858302, 0.0781795,     0,  2982,   3400,  34743,  38143
  4530,07006, 0.0000000, 0.1361145, 0.1184892,     0,  3501,   3826,  25721,  29547
  4530,07010, 0.0000000, 0.2991242, 0.2867637,     0,  2186,    315,   7308,   7623
  4530,07011, 0.0000000, 0.0443523, 0.0405062,     0,   781,   1672,  17609,  19281
  4530,07036, 0.0000000, 0.2121066, 0.1816557,     0,  1321,   1044,   6228,   7272
  4531,07006, 0.0000000, 0.2396485, 0.2086168,     0,  6164,   3826,  25721,  29547
  4531,07010, 0.0000000, 0.1377942, 0.1321002,     0,  1007,    315,   7308,   7623
  4532,07006, 0.0000000, 0.0033047, 0.0028768,     0,    85,   3826,  25721,  29547
  4824,20318, 0.7239240, 0.1802260, 0.5951865, 25902,  1276,  35780,   7080,  45663
  4824,20401, 0.3414722, 0.0560322, 0.1845975,  3804,   640,  11140,  11422,  24074
  4825,20318, 0.0000000, 0.0324859, 0.0050369,     0,   230,  35780,   7080,  45663
  4825,20401, 0.5356373, 0.1934863, 0.3396610,  5967,  2210,  11140,  11422,  24074
  4826,20401, 0.1228905, 0.0407985, 0.0762233,  1369,   466,  11140,  11422,  24074
  4827,20401, 0.0000000, 0.1103134, 0.0523386,     0,  1260,  11140,  11422,  24074
  4827,20439, 0.0000000, 0.0028040, 0.0025907,     0,    63,   1850,  22468,  24318
  4828,20117, 0.0000000, 0.1577909, 0.0660611,     0,   160,   1408,   1014,   2422
  4828,20439, 0.0000000, 0.1247107, 0.1152233,     0,  2802,   1850,  22468,  24318
  4829,20085, 0.0000000, 0.0412828, 0.0371372,     0,   838,   2266,  20299,  22565
  4829,20439, 0.0000000, 0.0148656, 0.0137347,     0,   334,   1850,  22468,  24318
  4829,20509, 0.1535982, 0.4565924, 0.5400588,  1620,  4076,   1620,   8927,  10547
  4830,20012, 0.0000000, 0.1210837, 0.0956389,     0,   943,   2072,   7788,   9860
  4830,20085, 0.0000000, 0.0515296, 0.0463550,     0,  1046,   2266,  20299,  22565
  4830,20509, 0.0000000, 0.3194802, 0.2704087,     0,  2852,   1620,   8927,  10547
  4831,20012, 0.0000000, 0.1330252, 0.1050710,     0,  1036,   2072,   7788,   9860
  4831,20324, 0.0000000, 0.0641482, 0.0402645,     0,  1766,  16255,  27530,  43860
  4832,20071, 0.0000000, 0.0137485, 0.0111111,     0,    34,    587,   2473,   3060
  4832,20324, 0.0000000, 0.1528878, 0.0959644,     0,  4209,  16255,  27530,  43860
  4833,20071, 0.0000000, 0.0258795, 0.0209150,     0,    64,    587,   2473,   3060
  4833,20324, 0.0000000, 0.0481293, 0.0302098,     0,  1325,  16255,  27530,  43860
  4833,20413, 0.2919688, 0.3386403, 0.3079810,  7409,  4488,  25376,  13253,  38629
  4834,20324, 0.0000000, 0.0029059, 0.0018240,     0,    80,  16255,  27530,  43860
  4834,20413, 0.0000000, 0.1880329, 0.0645111,     0,  2492,  25376,  13253,  38629
  4835,20413, 0.0000000, 0.0029427, 0.0010096,     0,    39,  25376,  13253,  38629
  4836,20266, 0.0000000, 0.2490262, 0.2261526,     0,  1918,    779,   7702,   8481
  4836,20413, 0.0000000, 0.0270882, 0.0092935,     0,   359,  25376,  13253,  38629
  4837,20266, 0.0000000, 0.0011685, 0.0010612,     0,     9,    779,   7702,   8481
  4837,20453, 0.0000000, 0.6955503, 0.3034483,     0,  1188,   2207,   1708,   3915
  4838,20307, 0.0000000, 0.0287192, 0.0219929,     0,   211,   2247,   7347,   9594
  4867,07069, 0.0000000, 0.0003015, 0.0001997,     0,    10,  16917,  33162,  50079
  4868,07069, 0.0000000, 0.0368796, 0.0244214,     0,  1223,  16917,  33162,  50079
  4869,07069, 0.0000000, 0.0456245, 0.0302123,     0,  1513,  16917,  33162,  50079
  4870,07069, 0.8600225, 0.0626922, 0.3320354, 14549,  2079,  16917,  33162,  50079
  4871,07069, 0.1399775, 0.0392015, 0.0732443,  2368,  1300,  16917,  33162,  50079
  4872,07069, 0.0000000, 0.0114287, 0.0075680,     0,   379,  16917,  33162,  50079
  4873,07020, 0.0000000, 0.0013490, 0.0009528,     0,    42,  12948,  31134,  44082
  4873,07069, 0.0000000, 0.0531633, 0.0352044,     0,  1763,  16917,  33162,  50079
  4874,07020, 0.0000000, 0.0016060, 0.0011342,     0,    50,  12948,  31134,  44082
  4874,07051, 0.0000000, 0.0046186, 0.0027327,     0,   120,  17931,  25982,  43913
  4874,07069, 0.0000000, 0.0019299, 0.0012780,     0,    64,  16917,  33162,  50079
  4875,07008, 0.0000000, 0.0190162, 0.0090882,     0,   242,  13902,  12726,  26628
  4875,07020, 0.0000000, 0.0007387, 0.0005218,     0,    23,  12948,  31134,  44082
  4876,07008, 0.0000000, 0.1232123, 0.0588854,     0,  1568,  13902,  12726,  26628
  4876,07117, 0.0000000, 0.2668810, 0.1684058,     0,  1162,   2545,   4354,   6900
  4877,07117, 0.4687623, 0.4921911, 0.4834782,  1193,  2143,   2545,   4354,   6900
  4878,07008, 0.0000000, 0.1444287, 0.0690251,     0,  1838,  13902,  12726,  26628
  4878,07080, 0.0000000, 0.0092968, 0.0084681,     0,   323,   3400,  34743,  38143
  4878,07117, 0.0825147, 0.0496096, 0.0617391,   210,   216,   2545,   4354,   6900
  4879,07008, 0.0000000, 0.0022002, 0.0010515,     0,    28,  13902,  12726,  26628
  4879,07030, 0.0000000, 0.0003999, 0.0002856,     0,     9,   9007,  22507,  31515
  4879,07080, 0.0000000, 0.0284662, 0.0259287,     0,   989,   3400,  34743,  38143
  4880,07030, 0.0000000, 0.0285689, 0.0204030,     0,   643,   9007,  22507,  31515
  4880,07080, 0.0000000, 0.0183634, 0.0167265,     0,   638,   3400,  34743,  38143
  4881,07011, 0.0000000, 0.1215856, 0.1110420,     0,  2141,   1672,  17609,  19281
  4881,07030, 0.0000000, 0.0032434, 0.0023164,     0,    73,   9007,  22507,  31515
  4881,07080, 0.0000000, 0.0508016, 0.0462732,     0,  1765,   3400,  34743,  38143
